"OBJECTID","STATE_CODE_001","STRUCTURE_NUMBER_008","RECORD_TYPE_005A","ROUTE_PREFIX_005B","SERVICE_LEVEL_005C","ROUTE_NUMBER_005D","DIRECTION_005E","HIGHWAY_DISTRICT_002","COUNTY_CODE_003","PLACE_CODE_004","FEATURES_DESC_006A","CRITICAL_FACILITY_006B","FACILITY_CARRIED_007","LOCATION_009","MIN_VERT_CLR_010","KILOPOINT_011","BASE_HWY_NETWORK_012","LRS_INV_ROUTE_013A","SUBROUTE_NO_013B","LAT_016","LONG_017","DETOUR_KILOS_019","TOLL_020","MAINTENANCE_021","OWNER_022","FUNCTIONAL_CLASS_026","YEAR_BUILT_027","TRAFFIC_LANES_ON_028A","TRAFFIC_LANES_UND_028B","ADT_029","YEAR_ADT_030","DESIGN_LOAD_031","APPR_WIDTH_MT_032","MEDIAN_CODE_033","DEGREES_SKEW_034","STRUCTURE_FLARED_035","RAILINGS_036A","TRANSITIONS_036B","APPR_RAIL_036C","APPR_RAIL_END_036D","HISTORY_037","NAVIGATION_038","NAV_VERT_CLR_MT_039","NAV_HORR_CLR_MT_040","OPEN_CLOSED_POSTED_041","SERVICE_ON_042A","SERVICE_UND_042B","STRUCTURE_KIND_043A","STRUCTURE_TYPE_043B","APPR_KIND_044A","APPR_TYPE_044B","MAIN_UNIT_SPANS_045","APPR_SPANS_046","HORR_CLR_MT_047","MAX_SPAN_LEN_MT_048","STRUCTURE_LEN_MT_049","LEFT_CURB_MT_050A","RIGHT_CURB_MT_050B","ROADWAY_WIDTH_MT_051","DECK_WIDTH_MT_052","VERT_CLR_OVER_MT_053","VERT_CLR_UND_REF_054A","VERT_CLR_UND_054B","LAT_UND_REF_055A","LAT_UND_MT_055B","LEFT_LAT_UND_MT_056","DECK_COND_058","SUPERSTRUCTURE_COND_059","SUBSTRUCTURE_COND_060","CHANNEL_COND_061","CULVERT_COND_062","OPR_RATING_METH_063","OPERATING_RATING_064","INV_RATING_METH_065","INVENTORY_RATING_066","STRUCTURAL_EVAL_067","DECK_GEOMETRY_EVAL_068","UNDCLRENCE_EVAL_069","POSTING_EVAL_070","WATERWAY_EVAL_071","APPR_ROAD_EVAL_072","WORK_PROPOSED_075A","WORK_DONE_BY_075B","IMP_LEN_MT_076","DATE_OF_INSPECT_090","INSPECT_FREQ_MONTHS_091","FRACTURE_092A","UNDWATER_LOOK_SEE_092B","SPEC_INSPECT_092C","FRACTURE_LAST_DATE_093A","UNDWATER_LAST_DATE_093B","SPEC_LAST_DATE_093C","BRIDGE_IMP_COST_094","ROADWAY_IMP_COST_095","TOTAL_IMP_COST_096","YEAR_OF_IMP_097","OTHER_STATE_CODE_098A","OTHER_STATE_PCNT_098B","OTHR_STATE_STRUC_NO_099","STRAHNET_HIGHWAY_100","PARALLEL_STRUCTURE_101","TRAFFIC_DIRECTION_102","TEMP_STRUCTURE_103","HIGHWAY_SYSTEM_104","FEDERAL_LANDS_105","YEAR_RECONSTRUCTED_106","DECK_STRUCTURE_TYPE_107","SURFACE_TYPE_108A","MEMBRANE_TYPE_108B","DECK_PROTECTION_108C","PERCENT_ADT_TRUCK_109","NATIONAL_NETWORK_110","PIER_PROTECTION_111","BRIDGE_LEN_IND_112","SCOUR_CRITICAL_113","FUTURE_ADT_114","YEAR_OF_FUTURE_ADT_115","MIN_NAV_CLR_MT_116","FED_AGENCY","SUBMITTED_BY","BRIDGE_CONDITION","LOWEST_RATING","DECK_AREA","STATUS","DATE","LATDD","LONGDD","x","y"
163213,19,"000000000043150",1,3,1,"00906",4,"04",155,1642,"BNSF RR",NA,"IA 906 WB","1.0 MI. W. OF JCT. I-80",99.99,1.928,0,"",NA,41.2794444444444,-95.8055555555556,2,3,4,1,14,1968,2,0,3900,2022,"5",12.2,0,17,0,"1","1","1","1",5,"N",0,0,"A",1,2,5,2,0,0,3,0,9.8,17.4,50.9,0,0,9.8,10.8,99.99,"R",6.99,"R",4.2,0,"7","7","7","N","N","1",66.2,"1",23.9,"6","4","5",5,"N",6,NA,NA,0,523,24,"N","N","N",NA,NA,NA,0,0,NA,NA,"",0,"",0,"L",1,NA,1,0,0,"1","4","0","0",5,0,NA,"Y","N",3900,2042,NA,"N",19,"G",7,549.72,"ST",724,41.279544,-95.805783,-95.8057829999024,41.2795440000454
163214,19,"000000000043160",1,3,1,"00906",2,"04",155,1642,"MOSQUITO CREEK",NA,"IA 906 EB","1.0 mi. W of Jct. I-80",99.99,4.628,1,"S001930906",NA,41.2791666666667,-95.8044444444444,2,3,4,1,14,1968,2,0,3900,2022,"5",12.2,0,23,0,"1","1","1","1",5,"0",0,0,"A",1,5,4,3,0,0,3,0,9.8,42.7,111.6,0,0,9.8,10.8,99.99,"N",0,"N",0,0,"5","5","7","7","N","2",49,"2",29.4,"5","4","N",5,"6",8,NA,NA,0,923,24,"Y24","N","Y24",923,NA,922,0,0,NA,NA,"",0,"",0,"R",1,NA,1,0,0,"1","4","0","0",5,0,NA,"Y","8",3900,2043,NA,"N",19,"F",5,1205.28,"ST",724,41.279411,-95.804594,-95.8045939996738,41.2794110003227
163215,19,"000000000043170",1,3,1,"00906",4,"04",155,1642,"MOSQUITO CREEK",NA,"IA 906 WB","1.0 MI. W OF Jct. I-80",99.99,1.727,0,"",NA,41.2794444444444,-95.8033333333333,0,3,4,1,14,1968,2,0,3900,2022,"5",12.2,0,23,0,"1","1","1","1",5,"0",0,0,"A",1,5,4,3,0,0,3,0,9.8,42.7,111.6,0,0,9.8,10.8,99.99,"N",0,"N",0,0,"6","5","7","6","N","1",47.8,"1",28.7,"5","4","N",5,"6",8,NA,NA,0,923,24,"Y24","N","Y24",923,NA,922,0,0,NA,NA,"",0,"",0,"L",1,NA,1,0,0,"1","4","0","0",5,0,NA,"Y","8",3900,2043,NA,"N",19,"F",5,1205.28,"ST",724,41.279611,-95.803386,-95.803386000077,41.2796110000417
163216,19,"000000000043210",1,2,1,"00006",2,"04",155,0,"LITTLE MOSQUITO CREEK",NA,"US 6","0.9 MI. E OF JCT. I-80",99.99,18.234,1,"S001920006",NA,41.2805555555556,-95.7669444444444,0,3,1,1,6,1968,2,0,6500,2022,"5",13.4,0,30,0,"N","N","N","N",5,"0",0,0,"A",1,5,2,19,0,0,2,0,13.4,3.7,8.2,0,0,0,0,99.99,"N",0,"N",0,0,"N","N","N","6","6","A",99.9,"A",99.9,"6","N","N",5,"6",7,NA,NA,0,523,24,"N","N","N",NA,NA,NA,0,0,NA,NA,"",0,"",0,"N",2,NA,0,0,0,"N","N","N","N",6,0,NA,"Y","8",6500,2042,NA,"N",19,"F",6,109.88,"ST",724,41.280747,-95.767086,-95.7670860002188,41.2807470002393
163217,19,"000000000043220",1,2,1,"00006",2,"04",155,0,"LITTLE KEG CREEK",NA,"US 6","0.2 MI. W OF SR G-60",99.99,24.592,1,"S001920006",NA,41.2883333333333,-95.6927777777778,0,3,1,1,6,1968,2,0,4110,2022,"5",13.4,0,5,0,"N","N","N","N",5,"0",0,0,"A",1,5,2,19,0,0,2,0,13.4,3.7,8.2,0,0,0,0,99.99,"N",0,"N",0,0,"N","N","N","6","6","0",44.1,"0",32.7,"6","N","N",5,"6",7,NA,NA,0,523,24,"N","N","N",NA,NA,NA,0,0,NA,NA,"",0,"",0,"N",2,NA,0,0,0,"N","N","N","N",10,0,NA,"Y","8",4110,2042,NA,"N",19,"F",6,109.88,"ST",724,41.288425,-95.692928,-95.6929280002031,41.2884249998952
163218,19,"000000000043231",1,2,1,"00006",2,"04",155,0,"KEG CREEK",NA,"US 6","0.4 MI. E OF S.R. L52",99.99,27.174,1,"S001920006",NA,41.2897222222222,-95.6622222222222,6,3,1,1,6,2011,2,0,3410,2022,"A",13.4,0,0,0,"1","1","1","1",5,"N",0,0,"A",1,5,4,2,0,0,3,0,13.4,21.3,64.1,0,0,13.4,14.4,99.99,"N",0,"N",0,0,"7","8","7","8","N","F",42.1,"F",32.4,"7","7","N",5,"9",8,NA,NA,NA,124,24,"N","N","N",NA,NA,NA,NA,NA,NA,NA,"",NA,"",0,"N",2,NA,0,0,0,"2","5","0","1",12,0,NA,"Y","8",3410,2044,NA,"N",19,"G",7,923.04,"ST",724,41.289761,-95.662419,-95.6624189997056,41.2897610002187
163219,19,"000000000043241",1,2,1,"00006",2,"04",155,0,"LITTLE SILVER CREEK",NA,"US 6","0.3 MI. W SR L-55",99.99,30.901,1,"S001920006",NA,41.2894444444444,-95.6177777777778,16,3,1,1,6,1989,2,0,3410,2022,"5",12.2,0,45,0,"1","1","0","0",5,"0",0,0,"A",1,5,2,1,0,0,3,0,12.2,14.9,39.3,0,0,12.2,13.2,99.99,"N",0,"N",0,0,"7","7","8","8","N","1",89.7,"1",53.6,"7","6","N",5,"6",8,NA,NA,0,822,24,"N","N","N",NA,NA,NA,0,0,NA,NA,"",0,"",0,"N",2,NA,0,0,0,"1","1","0","1",12,0,NA,"Y","8",3410,2042,NA,"N",19,"G",7,518.76,"ST",724,41.289461,-95.617933,-95.6179330003113,41.2894610001594
163239,19,"000000000043511",1,4,1,"00000",1,"04",155,0,"PONY CREEK",NA,"CO RD L35","074431617",99.99,6.527,1,"C007841450",NA,41.2097222222222,-95.7888888888889,0,3,2,2,6,1991,2,0,4492,2022,"5",15.9,0,15,0,"1","1","1","1",5,"0",0,0,"A",1,5,2,1,0,0,5,0,12.2,11.9,55.2,0,0,12.2,13.2,99.99,"N",0,"N",0,0,"6","7","6","5","N","2",44.4,"2",32.7,"6","6","N",5,"8",8,NA,NA,0,522,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",0,"",0,"N",2,NA,0,0,0,"1","1","0","1",10,0,NA,"Y","8",4492,2043,0,"N",19,"F",6,728.64,"ST",724,41.209739,-95.788917,-95.7889170001873,41.2097389999372
163240,19,"000000000043531",1,3,1,"00092",4,"04",155,1642,"MOSQUITO CREEK & RR",NA,"IA 92 WB","0.4 MI. E OF JCT I-29",99.99,441.202,0,"",NA,41.2241666666667,-95.8275,2,3,1,1,16,2015,2,0,9800,2022,"A",12.2,0,37,0,"1","1","1","1",5,"0",0,0,"A",1,7,5,2,0,0,9,0,11.6,46.3,324.6,0,0,11.6,12.6,99.99,"R",8,"R",8.3,0,"7","8","8","8","N","F",42.1,"F",32.4,"8","7","9",5,"9",8,NA,NA,NA,1022,24,"N","N","N",NA,NA,NA,NA,NA,NA,NA,"",NA,"",0,"L",1,NA,0,0,0,"1","1","0","1",7,1,NA,"Y","8",9800,2042,NA,"N",19,"G",7,4089.96,"ST",724,41.224386,-95.82755,-95.8275500002968,41.2243859998644
163241,19,"000000000043550",1,2,1,"00275",3,"04",155,1642,"OVER BNSF RR/SM STREAM",NA,"US 275 & IA 92","0.4 MI. N OF N Jct I-29",99.99,7.603,0,"",NA,41.2180555555556,-95.8391666666667,3,3,1,1,14,1968,2,0,5050,2022,"5",11.6,0,45,0,"1","1","1","1",5,"N",0,0,"A",1,7,4,2,0,0,4,0,9.8,26.2,95.1,0,0,9.8,10.8,99.99,"R",7.34,"R",6.3,0,"6","6","6","7","N","1",48.9,"1",29.3,"6","4","9",5,"8",4,NA,NA,0,723,24,"N","N","N",NA,NA,NA,0,0,NA,NA,"",0,"",0,"L",1,NA,1,0,0,"1","4","0","0",10,1,NA,"Y","8",5050,2043,NA,"N",19,"F",6,1027.08,"ST",724,41.218142,-95.839325,-95.83932500026,41.2181420002253
163242,19,"000000000043561",1,2,1,"00275",1,"04",155,1642,"INDIAN CREEK",NA,"US 275 & IA 92","3.3 MI. S OF NEB ST. LINE",99.99,90.04,1,"S001920275",NA,41.2197222222222,-95.8677777777778,3,3,1,1,14,2008,4,0,14300,2022,"5",19.5,2,0,0,"1","1","1","1",5,"N",0,0,"A",1,5,5,2,0,0,3,0,23.8,32.3,70.4,3,0,23.8,28,99.99,"N",0,"N",0,0,"7","8","8","8","N","1",73.6,"1",36.3,"8","9","N",5,"8",8,NA,NA,0,1222,24,"N","N","N",NA,NA,NA,0,0,NA,NA,"",0,"",0,"N",2,NA,1,0,0,"1","1","0","1",7,1,NA,"Y","5",14300,2042,NA,"N",19,"G",7,1971.2,"ST",724,41.219828,-95.868033,-95.8680329998855,41.2198280000152
163243,19,"000000000043571",1,2,1,"00275",1,"04",155,1642,"MISSOURI RIVER AND RR",NA,"US 275 & IA 92","SOUTH OMAHA",6.71,94.53,1,"S001920275",NA,41.2086111111111,-95.9177777777778,0,3,1,1,14,2010,4,2,11100,2022,"A",22.6,2,0,0,"1","1","1","1",5,"1",15.2,157,"A",1,8,3,10,6,2,1,22,22.6,190.2,1309.7,3,0,22.6,26.7,6.71,"N",0,"H",12.2,12.2,"7","7","7","7","N","1",54.4,"1",32.7,"7","9","N",5,"9",8,NA,NA,0,622,24,"N","N","N",NA,NA,NA,0,0,0,NA,"317",50,"S275 19041",0,"N",2,NA,1,0,NA,"1","1","0","1",6,1,1,"Y","8",11100,2042,NA,"N",19,"G",7,34968.99,"ST",724,41.208789,-95.917889,-95.9178889995892,41.2087890001188
163256,19,"000000000043770",1,3,1,"00092",2,"04",155,1642,"NATURAL CREEK",NA,"IA 92","0.3 MI. E OF SR L-35",99.99,9.717,0,"",NA,41.2286111111111,-95.8194444444444,0,3,1,1,16,1953,4,0,13000,2022,"4",25.6,2,30,0,"N","N","N","N",5,"0",0,0,"A",1,5,2,19,0,0,2,0,12.8,4.3,8.8,0,0,0,0,99.99,"N",0,"N",0,0,"N","N","N","6","6","0",24.5,"0",18.1,"4","N","N",5,"7",7,NA,NA,0,1022,24,"N","N","N",NA,NA,NA,0,0,NA,NA,"",0,"",0,"N",2,NA,0,0,1973,"N","N","N","N",4,1,NA,"Y","8",13000,2042,NA,"N",19,"F",6,225.28,"ST",724,41.228778,-95.819508,-95.8195079998023,41.2287780000602
163257,19,"000000000043780",1,3,1,"00092",2,"04",155,0,"STREAM",NA,"IA 92","1.6 MI. E OF SR L-35",99.99,11.969,0,"",NA,41.2327777777778,-95.7933333333333,50,3,1,1,16,1953,4,0,5700,2022,"4",24.7,2,23,0,"N","N","N","N",5,"0",0,0,"A",1,5,2,19,0,0,2,0,30.2,3,7,0,0,0,0,99.99,"N",0,"N",0,0,"N","N","N","6","6","A",99.9,"A",99.9,"6","N","N",5,"6",5,NA,NA,0,523,24,"N","N","N",NA,NA,NA,0,0,NA,NA,"",0,"",0,"N",2,NA,0,0,1972,"N","N","N","N",6,1,NA,"Y","8",5700,2042,NA,"N",19,"F",6,172.9,"ST",724,41.232908,-95.793536,-95.793535999936,41.2329079996664
163258,19,"000000000043790",1,3,1,"00092",2,"04",155,0,"PONY CREEK",NA,"IA 92","3.7 MI. E OF I-29",99.99,14.305,0,"",NA,41.2325,-95.7655555555556,13,3,1,1,16,1953,2,0,5700,2022,"4",13.4,0,25,0,"N","N","N","N",5,"0",0,0,"A",1,5,2,19,0,0,2,0,13.4,4.6,9.8,0,0,0,0,99.99,"N",0,"N",0,0,"N","N","N","5","6","0",24.5,"0",18.1,"4","N","N",5,"7",8,NA,NA,0,224,24,"N","N","N",NA,NA,NA,0,0,NA,NA,"",0,"",0,"N",2,NA,0,0,0,"N","N","N","N",6,1,NA,"Y","8",5700,2044,NA,"N",19,"F",6,131.32,"ST",724,41.232592,-95.765672,-95.7656719998594,41.2325920002739
163259,19,"000000000043801",1,3,1,"00092",2,"04",155,0,"KEG CREEK",NA,"IA 92","2.4 mi W of W Jct. SR L55",99.99,21.903,1,"S001930092",NA,41.2325,-95.675,8,3,1,1,6,2008,2,0,4450,2022,"5",13.4,0,0,0,"1","1","1","1",5,"N",0,0,"A",1,5,5,2,0,0,3,0,13.4,31.1,60,0,0,13.4,14.4,99.99,"N",0,"N",0,0,"7","8","8","8","N","1",80.5,"1",29.9,"7","7","N",5,"8",8,NA,NA,0,1123,24,"N","N","N",NA,NA,NA,0,0,NA,NA,"",0,"",0,"N",2,NA,0,0,0,"1","1","0","1",9,1,NA,"Y","5",4450,2043,NA,"N",19,"G",7,864,"ST",724,41.232711,-95.675044,-95.6750439999637,41.2327110003142
163260,19,"000000000043821",1,3,1,"00092",2,"04",155,0,"LITTLE SILVER CREEK",NA,"IA 92","0.3 MI. W OF CO. RD. L-55",99.99,25.309,1,"S001930092",NA,41.2327777777778,-95.6341666666667,13,3,1,1,6,2015,2,0,4450,2022,"A",13.4,0,20,0,"1","1","1","1",5,"0",0,0,"A",1,5,3,2,0,0,3,0,13.4,28,72,0,0,13.4,14.4,99.99,"N",0,"N",0,0,"8","7","8","8","N","F",42.1,"F",32.4,"7","7","N",5,"9",8,NA,NA,NA,1123,24,"N","N","N",NA,NA,NA,NA,NA,NA,NA,"",NA,"",0,"N",2,NA,0,0,0,"2","1","0","9",9,1,NA,"Y","8",4450,2043,NA,"N",19,"G",7,1036.8,"ST",724,41.232783,-95.634406,-95.6344059996659,41.2327830002732
163261,19,"000000000043831",1,3,1,"00092",2,"04",155,0,"MIDDLE SILVER CREEK",NA,"IA 92","0.2 MI. E of W JCT SR L55",99.99,26.06,1,"S001930092",NA,41.2325,-95.6252777777778,13,3,1,1,6,2009,2,0,4940,2022,"9",13.4,0,10,0,"1","1","1","1",5,"0",0,0,"A",1,5,5,2,0,0,2,0,13.4,38.4,77.7,0,0,13.4,14.4,99.99,"N",0,"N",0,0,"7","8","8","8","N","1",90.5,"1",44.4,"8","7","N",5,"8",8,NA,NA,0,1023,24,"N","N","N",NA,NA,NA,0,0,NA,NA,"",0,"",0,"N",2,NA,0,0,0,"1","1","0","1",8,1,NA,"Y","5",4940,2043,NA,"N",19,"G",7,1118.88,"ST",724,41.232653,-95.625439,-95.6254390003302,41.2326530000832
163272,19,"000000000043961",1,5,1,"00000",1,"07",155,1642,"INDIAN CREEK",NA,"N BROADWAY","000000000",99.99,2.26,0,"",NA,41.2888888888889,-95.8347222222222,35,3,4,4,16,2023,3,0,5896,2022,"A",11.6,0,15,0,"N","N","N","N",5,"0",0,0,"A",1,5,1,19,0,0,1,0,11.9,9.1,9.1,0,1.5,11.6,11.9,99.99,"N",0,"N",0,0,"N","N","N","8","8","F",42.1,"F",32.4,"8","2","N",5,"7",8,NA,NA,0,723,24,"N","N","N",NA,NA,NA,0,0,1,NA,"",NA,"",0,"N",2,NA,0,0,0,"N","N","N","N",0,0,1,"Y","8",5896,2043,NA,"N",19,"G",8,108.29,"ST",724,41.289019,-95.834747,-95.8347469996209,41.2890190001145
163273,19,"000000000043970",1,4,1,"00000",1,"04",155,0,"LAPWORTH CREEK",NA,"OLD LINCOLN HWY","076443608",99.99,6.613,0,"",NA,41.3455555555556,-95.8547222222222,8,3,2,2,7,1942,2,0,2759,2022,"4",11,0,30,0,"N","N","N","N",5,"0",0,0,"A",1,5,2,19,0,0,2,0,32.7,3.7,7.3,0,0,0,0,99.99,"N",0,"N",0,0,"N","N","N","5","5","0",44.4,"0",32.7,"5","N","N",5,"6",5,NA,NA,0,522,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",0,"",0,"N",2,NA,0,0,0,"N","N","N","N",10,0,NA,"Y","8",2759,2043,0,"N",19,"F",5,80.3,"ST",724,41.345725,-95.854769,-95.854769000118,41.3457250002681
163274,19,"000000000043991",1,4,1,"00000",1,"07",155,0,"SIMONS RUN",NA,"OLD LINCOLN HWY","076441310",99.99,9.646,0,"",NA,41.3858333333333,-95.8441666666667,6,3,2,2,7,2017,2,0,2430,2022,"A",12.2,0,15,0,"1","1","1","1",5,"0",0,0,"A",1,5,3,2,0,0,1,0,9.4,36.6,37.5,0,0,9.4,10.4,99.99,"N",0,"N",0,0,"8","8","8","7","N","F",42.1,"F",32.4,"8","4","N",5,"8",8,NA,NA,NA,522,24,"N","N","N",NA,NA,NA,NA,NA,0,NA,"",NA,"",0,"N",2,NA,0,0,NA,"1","1","0","1",12,0,1,"Y","8",2430,2043,NA,"N",19,"G",8,390,"ST",724,41.385844,-95.844428,-95.8444279997074,41.3858439999819
163278,19,"000000000044060",1,4,1,"00000",1,"04",155,0,"MOSQUITO CREEK",NA,"RAILROAD HWY","075431106",99.99,4.16,0,"",NA,41.3186111111111,-95.7622222222222,2,3,2,2,7,1963,2,0,2071,2022,"5",13.4,0,0,0,"1","1","1","1",5,"0",0,0,"A",1,5,4,2,0,0,3,0,9.1,22.6,58.8,0,0,9.1,11,99.99,"N",0,"N",0,0,"6","5","5","6","N","2",44.4,"2",32.7,"5","4","N",5,"6",8,NA,NA,0,522,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",0,"",0,"N",2,NA,0,0,0,"1","4","0","0",7,0,NA,"Y","8",2071,2043,0,"N",19,"F",5,646.8,"ST",724,41.318656,-95.76245,-95.7624499998534,41.3186559999433
163279,19,"000000000044070",1,4,1,"00000",1,"04",155,0,"MOSQUITO CREEK",NA,"RAILROAD HWY","075430208",99.99,5.847,0,"",NA,41.3302777777778,-95.7497222222222,2,3,2,2,7,1963,2,0,2071,2022,"5",13.4,0,30,0,"1","1","1","1",5,"0",0,0,"A",1,5,4,2,0,0,3,0,9.1,23.8,62.5,0,0,9.1,11,99.99,"N",0,"N",0,0,"6","5","5","5","N","2",44.4,"2",32.7,"5","4","N",5,"6",8,NA,NA,0,522,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",0,"",0,"N",2,NA,0,0,0,"1","4","0","0",7,0,NA,"Y","8",2071,2043,0,"N",19,"F",5,687.5,"ST",724,41.330497,-95.749836,-95.7498360003642,41.3304969999919
163280,19,"000000000044080",1,4,8,"00000",1,"04",155,0,"SIDE DITCH BRIDGE",NA,"FIELD ENTRANCE","075430208",99.99,5.52,0,"",NA,41.3280555555556,-95.7519444444444,0,3,2,2,7,1963,2,0,10,2022,"4",7.9,0,0,0,"N","N","N","N",5,"0",0,0,"A",1,5,2,19,0,0,2,0,32.7,3,6.4,0,0,0,0,99.99,"N",0,"N",0,0,"N","N","N","6","5","0",44.4,"0",32.7,"5","N","N",5,"7",6,NA,NA,0,522,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",0,"",0,"N",2,NA,0,0,0,"N","N","N","N",7,0,NA,"Y","8",10,2043,0,"N",19,"F",5,50.56,"ST",724,41.328147,-95.752169,-95.7521689997172,41.3281470001564
163281,19,"000000000044090",1,4,1,"00000",1,"04",155,0,"HENSCHAL CREEK",NA,"RAILROAD HWY","076433614",99.99,7.527,0,"",NA,41.3413888888889,-95.7361111111111,3,3,2,2,7,1963,2,0,2071,2022,"5",13.4,0,0,0,"1","1","1","1",5,"0",0,0,"A",1,5,2,1,0,0,3,0,9.1,13.7,35.7,0,0,9.1,11,99.99,"N",0,"N",0,0,"6","6","6","6","N","2",44.4,"2",32.7,"6","4","N",5,"7",7,NA,NA,0,522,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",0,"",0,"N",2,NA,0,0,0,"1","1","0","0",7,0,NA,"Y","8",2071,2043,0,"N",19,"F",6,392.7,"ST",724,41.341644,-95.736333,-95.7363330002221,41.3416440003144
163282,19,"000000000044100",1,5,1,"00000",1,"04",155,7830,"STREAM",NA,"RAILROAD HWY","076422006",99.99,0.457,0,"",NA,41.3694444444444,-95.6913888888889,3,3,2,2,7,1961,2,0,1960,2022,"5",13.4,0,0,0,"N","N","N","N",5,"0",0,0,"A",1,5,2,19,0,0,2,0,32.7,3,6.4,0,0,0,0,99.99,"N",0,"N",0,0,"N","N","N","6","6","0",44.4,"0",32.7,"6","N","N",5,"6",8,NA,NA,0,422,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",0,"",0,"N",2,NA,0,0,0,"N","N","N","N",7,0,NA,"Y","8",1960,2043,0,"N",19,"F",6,85.76,"ST",724,41.369614,-95.691531,-95.691530999562,41.369613999811
163283,19,"000000000044110",1,5,1,"00000",1,"04",155,7830,"STREAM",NA,"RAILROAD HWY","M57000500",99.99,2.054,0,"",NA,41.3819444444444,-95.6822222222222,3,3,2,2,7,1952,2,0,3287,2022,"5",13.4,0,30,0,"1","1","1","1",5,"0",0,0,"A",1,5,1,1,0,0,1,0,13.4,7.3,7.9,0,0,13.4,14,99.99,"N",0,"N",0,0,"6","6","5","6","N","2",41.6,"2",24.9,"5","7","N",5,"7",8,NA,NA,0,422,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",0,"",0,"N",2,NA,0,0,0,"1","4","0","0",12,0,NA,"Y","5",3287,2043,0,"N",19,"F",5,110.6,"ST",724,41.382219,-95.682372,-95.6823719997074,41.3822190000311
163314,19,"000000000044550",1,1,1,"00029",1,"04",155,1642,"PONY CREEK",NA,"NB I-29","2.3 MI. N OF IA 370",99.99,72.54,1,"S001910029",NA,41.1813888888889,-95.8233333333333,2,3,1,1,1,1968,2,0,12100,2022,"5",12.2,0,0,0,"1","1","1","1",5,"0",0,0,"A",1,5,5,2,0,0,3,0,12.2,21,53.3,0.2,0.2,12.2,13.2,99.99,"N",0,"N",0,0,"6","7","7","6","N","1",58.8,"1",29.7,"7","7","N",5,"7",8,NA,NA,0,822,24,"N","N","N",NA,NA,NA,0,0,NA,NA,"",0,"",1,"R",1,NA,1,0,0,"1","4","0","0",23,1,NA,"Y","8",12100,2042,NA,"N",19,"F",6,703.56,"AM",1202,41.181747,-95.823511,-95.8235109996079,41.1817469998522
163315,19,"000000000044560",1,1,1,"00029",3,"04",155,1642,"PONY CREEK",NA,"SB I-29","2.3 MI. N OF IA 370",99.99,171.83,0,"",NA,41.1819444444444,-95.8236111111111,2,3,1,1,1,1968,2,0,12100,2022,"5",12.2,0,0,0,"1","1","1","1",5,"0",0,0,"A",1,5,5,2,0,0,3,0,12.2,21,53.3,0.2,0.2,12.2,13.2,99.99,"N",0,"N",0,0,"6","7","7","6","N","1",58.8,"1",29.7,"7","7","N",5,"7",8,NA,NA,0,822,24,"N","N","N",NA,NA,NA,0,0,NA,NA,"",0,"",1,"L",1,NA,1,0,0,"1","4","0","0",23,1,NA,"Y","8",12100,2042,NA,"N",19,"F",6,703.56,"AM",1202,41.181733,-95.823772,-95.8237719997238,41.1817329999664
163316,19,"000000000044570",1,5,1,"00000",2,"04",155,1642,"I-29",NA,"BASSWOOD RD","2.6 mi. S of Jct. IA 92",99.99,0.774,0,"",NA,41.1894444444444,-95.8238888888889,0,3,1,1,9,1968,2,4,37,2022,"2",7.3,0,13,0,"0","0","0","0",5,"N",0,0,"A",1,1,4,2,0,0,4,0,15.1,25.3,82.6,0.2,0.2,7.3,8.3,99.99,"H",5.05,"H",9.1,7.2,"7","7","7","N","N","1",48.9,"1",29.3,"7","6","6",5,"N",5,NA,NA,0,822,24,"N","N","N",NA,NA,NA,0,0,NA,NA,"",0,"",0,"N",2,NA,0,0,0,"1","1","0","0",0,0,NA,"Y","N",37,2042,NA,"N",19,"G",7,685.58,"ST",724,41.189622,-95.82405,-95.8240499995582,41.1896219997527
163317,19,"000000000044580",1,1,1,"00029",1,"04",155,1642,"BNSF & CBEC RR",NA,"NB I-29","1.3 MI. S OF JCT. 92",99.99,75.242,1,"S001910029",NA,41.2058333333333,-95.8230555555556,2,3,1,1,1,1968,2,0,12100,2022,"5",12.2,0,45,0,"1","1","1","1",5,"N",0,0,"A",1,2,4,2,0,0,3,0,12.2,26.5,71,0.2,0.2,12.2,13.3,99.99,"R",7.24,"R",8.7,0,"6","5","6","N","N","1",44.6,"1",26.8,"5","7","9",5,"N",7,NA,NA,0,322,24,"N","N","N",NA,NA,NA,0,0,NA,NA,"",0,"",1,"R",1,NA,1,0,0,"1","4","0","0",23,1,NA,"Y","N",12100,2042,NA,"N",19,"F",5,944.3,"AM",1202,41.206208,-95.823183,-95.8231830004432,41.2062080000945
